,highly_variable,means,dispersions,dispersions_norm
FCGBP,True,0.10906667480215675,3.01656429992751,5.664491
AXL,True,0.13345362555301502,1.4741303401012107,1.9569701
PCAT19,True,0.010644943544693641,1.5934148868512856,2.2436922
CEACAM21,True,0.019314079803022077,1.5198207866666966,2.0667953
CEACAM4,True,0.002259495409044511,1.2434869000259963,1.4025766
RPS19,True,0.6431071269795688,1.408006415316241,1.3981477
APOE,True,0.49573898657880383,2.335393523934288,4.14014
APOC1,True,0.04982247405393205,1.8171420107865863,2.7814612
APOC2,True,0.03863425574686245,1.7902856862195005,2.716907
GPR4,True,0.0052681511103600896,1.4033232943183116,1.7867725
GIPR,True,0.027493842083877038,1.23152392133677,1.3738214
HIF3A,True,0.6487142301174142,2.2489438780374322,3.2152207
SLC1A5,True,0.020713474078660803,1.3408942970164726,1.636713
CARD8,True,0.171714079429218,1.2813967707489402,1.4936999
FTL,True,1.2392929735213172,2.5976264269741347,2.5703723
CD37,True,0.026987914526794013,1.3514880953258912,1.6621771
RPS11,True,0.5365365594971264,1.3583516672498297,1.6933999
FCGRT,True,0.06855718482548151,1.2955553714179313,1.5277326
SIGLEC11,True,0.011904429466866349,1.3331505324737505,1.6180995
EMC10,True,0.35180783738886146,1.5602554689831343,2.199014
KLK6,True,0.09061988970208015,1.4116575982511534,1.8068055
SIGLEC9,True,0.025899205170125585,1.4435192947941056,1.8833909
SIGLEC7,True,0.006219122180977833,1.3633318689125598,1.6906458
CD33,True,0.013324673930847103,1.2567050148091445,1.4343487
NKG7,True,0.0023675861512693617,2.7242544146986813,4.961871
SIGLEC10,True,0.03540450007837503,1.5134704469415299,2.0515313
SIGLEC8,True,0.0316033662821988,1.5065480625630494,2.034892
SIGLEC5,True,0.012466114772276193,1.2111780104459429,1.3249162
SIGLEC14,True,0.0048301049374811144,1.370434591295851,1.7077185
FPR1,True,0.02731394424192555,1.3352016533267232,1.6230297
FPR3,True,0.026712436479052463,1.3031217815184355,1.5459199
ZNF528-AS1,True,0.21769974684350699,1.160609613028484,1.2033659
RPS9,True,0.49106354831592064,1.2116933555024743,1.3261334
LILRB3,True,0.01700234789331591,1.2293282025934336,1.3685435
LILRA6,True,0.0025822625041010796,1.2089267921573679,1.3195051
LILRB5,True,0.0032634342139109106,1.6951808160306103,2.4883053
LILRB2,True,0.0071011578681882265,1.6964518139907936,2.4913602
LILRA4,True,0.003035559260670007,1.322818451411802,1.5932645
LAIR1,True,0.05408567744813096,1.4981271502063962,2.0146508
TTYH1,True,0.5334512784693873,1.2773059172384071,1.4904425
LILRA2,True,0.013474194622839468,1.1834105006605389,1.258172
LILRA1,True,0.005893784757195835,1.209737306521982,1.3214532
LILRB1,True,0.03820271818190809,1.6814581554253887,2.4553204
LILRB4,True,0.02846491398968101,1.5417214662503513,2.1194377
SLC52A3,True,0.005707470338147956,1.461047385266129,1.9255228
SIRPB2,True,0.03803133457337039,1.5374492727294087,2.1091688
SIRPD,True,0.006092129595231745,1.2920387908882813,1.5192798
SIGLEC1,True,0.010429644606238414,1.4721924255310708,1.952312
RASSF2,True,0.25337154227654546,1.4819534376070185,1.9757744
FERMT1,True,0.08270068095403149,1.485759404059969,1.9849226
SPTLC3,True,0.04849192844256082,1.5848504187528527,2.223106
ISM1,True,0.02384792838680073,1.3687037774965172,1.7035582
SLC24A3,True,0.8168152010231841,1.8517936192029656,2.35707
RIN2,True,0.816378234829971,1.66894095365371,1.9619673
THBD,True,0.009367571258647671,1.1722767599678445,1.23141
CD93,True,0.019844044697811182,1.4837704197855335,1.9801418
CST3,True,0.746809467353929,2.2922237804643806,3.3087385
SYNDIG1,True,1.062597480580313,1.8836256614893467,1.9001241
CST7,True,0.002768266998292272,1.2573061842310902,1.4357938
ACSS1,True,0.34645933352284075,1.5712016158543016,2.2264256
ID1,True,0.05416049893432672,2.0548001044934034,3.3527157
COX4I2,True,0.0012834395992424449,1.1520239732674058,1.1827288
HCK,True,0.1205210310971808,1.822347449074229,2.7939734
PROCR,True,0.06536829905246459,1.222212391775617,1.3514394
MYL9,True,0.018656184335680438,2.7398810438485626,4.9994326
TGIF2,True,0.03357349114695514,1.3631238677005575,1.6901459
TGM2,True,0.031268951322462796,2.3621365525535922,4.091455
KIAA1755,True,0.3349212176484276,1.4789335257640444,1.9953649
MAFB,True,0.14913008958656943,1.1565248386810174,1.1935474
ADA,True,0.03442710466418441,1.163393345009454,1.2100571
SLPI,True,0.0017793128440240257,1.6262317819051906,2.3225737
SDC4,True,0.16892388886605933,1.492277234602246,2.0005894
TP53TG5,True,0.3098161557959616,1.4353844763770773,1.886308
DBNDD2,True,0.5270718669237,1.9855088282502589,3.2639475
PLTP,True,0.07352259042621355,1.276699691075596,1.4824096
EYA2,True,0.31107752632430075,1.723662781913256,2.608224
PREX1,True,0.7561711065933807,1.8020746669515892,2.2496388
SMIM25,True,0.0024993836449542905,1.1955136793737522,1.2872642
RIPOR3,True,0.0463203452585664,1.2686999048096195,1.4631807
NFATC2,True,0.194408936387444,1.976254325803907,3.1639166
TSHZ2,True,1.3215726289506324,2.8421161189928505,2.9691246
ZNF217,True,0.06265679639301597,1.1865629818055048,1.2657496
BCAS1,True,0.753033564183961,2.3899184214336713,3.5198343
BMP7,True,0.17997744552490075,1.1666991611729878,1.2180033
PCK1,True,0.0020404182772888655,2.5015863293734135,4.4266477
CTSZ,True,0.10224907864622251,1.153158084463165,1.1854548
C20orf197,True,0.011626042936717342,1.1969243942034662,1.2906551
MIR646HG,True,0.6890975057371151,1.6692285513881797,1.9625888
CDH4,True,0.7681102462149281,1.3378546605184045,1.2465659
RPS21,True,0.5575675840517105,1.2589331776970552,1.4444329
COL20A1,True,0.04751531225655047,1.1992052109777742,1.2961375
SOX18,True,0.008555161280422779,1.9034224340075818,2.988852
MYT1,True,0.1732861394458215,1.1728958082025562,1.232898
SAMSN1,True,0.16288640942768048,2.325410775121599,4.0031776
AF127936.1,True,0.006936484370374426,1.157744682650321,1.1964796
AJ009632.2,True,0.6958058735256634,1.9659548150800743,2.6037462
C21orf91,True,0.2026068835996822,1.4445978984633867,1.8859835
CHODL,True,0.13485281985776446,1.7402519050106524,2.5966418
AF130417.1,True,0.013966375415581303,1.2448294908907793,1.4058037
ADAMTS1,True,0.09018369143262271,1.6360669833938801,2.3462143
BACH1,True,0.6751739619376018,1.920357981462705,2.5052218
GRIK1,True,1.7130767513196172,3.6051463593023096,2.5813594
C21orf62-AS1,True,0.3634821281991369,1.1747515156215376,1.2336224
OLIG2,True,0.1514513960852878,1.46423321127083,1.9331806
OLIG1,True,0.3325467764821082,1.7942945248438789,2.7851024
RUNX1,True,0.6076074297256072,2.9701327088445053,4.7735443
CBR1,True,0.30623686977521636,1.5289284213377297,2.1205637
ERG,True,0.07264335092124044,2.104391694370808,3.471918
PCP4,True,0.26672998896241856,1.2450195855799395,1.4062606
MX2,True,0.03756263312410866,1.6106924509841878,2.285222
ICOSLG,True,0.054538293592686075,1.2822297550457056,1.495702
ITGB2,True,0.05440410650271029,1.535995949863778,2.1056755
ITGB2-AS1,True,0.016270477515197466,1.413646089051493,1.8115852
SLC19A1,True,0.13084209281412973,1.7613240525453924,2.6472926
PCBP3,True,0.31933213955371786,1.3349232042611952,1.6347296
COL6A2,True,0.019705888757691973,1.3206879383154555,1.5881433
S100B,True,0.4103549201381093,1.6334748369966872,2.3823724
IL17RA,True,0.20679558456362201,1.4390869177207966,1.8727368
CECR2,True,0.3997460200865077,1.4958166580043575,2.0376441
SLC25A18,True,0.3197064057151642,1.6897347907179403,2.5232604
CLDN5,True,0.07591066429729132,3.2917377549495606,6.325921
IGLC1,True,0.00011211056632287875,2.189576190366004,3.6766746
IGLC2,True,0.0005664786024036587,6.186714380794372,13.284525
IGLC3,True,0.0009317410605466126,5.571044222187896,11.804649
GGT5,True,0.021974009599617195,1.6661261730069987,2.418467
ZNRF3,True,0.8896748253811855,2.0559340410134066,2.2197459
TIMP3,True,0.4397336329319705,1.4628672036484656,1.9551312
HMOX1,True,0.03051123526576774,1.8778263544472615,2.9273272
NCF4-AS1,True,0.00208511402163149,1.2567143648197863,1.4343712
NCF4,True,0.013053475588887939,1.3769363293412358,1.7233466
CSF2RB,True,0.007864369192455761,1.2419695407886275,1.3989294
CYTH4,True,0.051564189126764644,1.559474744519563,2.162111
MFNG,True,0.011035842717132286,1.2461195084016048,1.4089046
CDC42EP1,True,0.08936961838792641,1.3421860574706104,1.639818
LGALS1,True,0.14576076246692418,1.1695146586542544,1.2247708
POLR2F,True,0.7958835638433002,1.9304889910609444,2.5271127
SOX10,True,0.1986557891497665,1.358394003904823,1.6787767
SUN2,True,0.5874379298049247,1.5628292854579238,1.7326844
PDGFB,True,0.12953136974457935,1.6280825651195352,2.3270223
RPL3,True,0.7325929168866995,1.383331487609992,1.3448309
GRAP2,True,0.00937981009910506,1.214981503266649,1.3340586
CHADL,True,0.11670553617623267,1.1522466850961965,1.183264
TNFRSF13C,True,0.012078796220991094,1.2118241192520802,1.3264693
TSPO,True,0.06169010294942376,1.251425562934,1.4216586
PARVG,True,0.060585936530971676,1.483409507843235,1.9792743
PHF21B,True,0.32412687299918885,1.4423320665456176,1.9037063
FBLN1,True,0.06599252437601143,2.426465787022317,4.246082
C22orf34,True,0.08979707401754601,1.7380491042191297,2.591347
Z97192.1,True,0.001543535037938694,1.1684226796124737,1.222146
Z97192.3,True,0.006656014587024653,1.2406250028389159,1.3956975
MLC1,True,0.13523154187471637,1.291721835567367,1.518518
TYMP,True,0.06881517134132396,1.5044486138792346,2.0298457
ODF3B,True,0.005752887053115802,1.2934100936547785,1.5225761
U62317.4,True,0.0020632250224922265,1.1918806141312626,1.2785314
CSF2RA,True,0.11620197301175794,2.0004699629542193,3.2221234
P2RY8,True,0.015051075147488675,1.3007621036921837,1.5402479
CD99,True,0.10992981403854662,1.2107522172721927,1.3238928
ANOS1,True,0.28281678223507856,1.4732776337793074,1.9812013
TBL1X,True,0.5101355107256692,1.4217519986986622,1.852169
MID1,True,0.3324157626270671,1.1783044324197511,1.2425197
ARHGAP6,True,0.390844835514113,1.825736558321663,2.8638403
TLR7,True,0.02402798902421124,1.457742009743012,1.9175777
TLR8,True,0.0024463872747877966,1.2536785041974627,1.427074
TMSB4X,True,1.1686132162400638,1.9784233919850494,1.5604787
PTCHD1-AS,True,0.9959177430955389,1.7323109944932387,1.6194444
SAT1,True,0.7409608725934008,2.157897663022827,3.0184906
CXorf21,True,0.019632849944216706,1.5306222320660006,2.0927587
CFAP47,True,0.08456306171037527,1.4415377940608998,1.878628
CYBB,True,0.14523976233904679,2.0538163286559685,3.350351
MID1IP1,True,0.1687927402687036,1.3953301483663731,1.7675595
GPR34,True,0.07928792590301592,1.8035022635027793,2.7486756
DIPK2B,True,0.08522775807772585,1.577079278460096,2.2044268
TIMP1,True,0.026288358567655462,1.466512268568588,1.9386587
SLC38A5,True,0.012737827093496972,1.2963449438177592,1.5296305
SHROOM4,True,0.5920014594340107,2.152628836614827,3.0071058
MSN,True,0.1680103285200218,1.5232756660335376,2.0751
VSIG4,True,0.09529541686263161,2.075522036467234,3.4025247
HEPH,True,0.14109621095827227,1.2169399743202876,1.3387662
EDA2R,True,0.026186832152420115,1.249529933380207,1.4171021
OPHN1,True,1.144914354881894,1.792550567394125,1.2573282
EDA,True,0.3438668080590025,1.7356870202865111,2.6383355
IL2RG,True,0.0018696151913338446,1.4000207548984844,1.7788342
GJB1,True,0.07220327592080933,1.4068482039382266,1.7952453
CYSLTR1,True,0.027720615363328163,1.2970644954524189,1.53136
GPR174,True,0.0009054961066753174,1.6826999795762159,2.4583054
ITM2A,True,0.10692316600388334,1.957728934746287,3.1193874
KLHL4,True,0.5767394829661302,1.5522487977590869,1.7098224
PCDH11X,True,1.0147911772675346,1.838705120210144,1.8167992
DIAPH2-AS1,True,0.16369952064850576,1.1528003329956706,1.1845949
SRPX2,True,0.05863958913430116,1.5846353037057797,2.222589
SYTL4,True,0.11363148342820771,1.3244849503694003,1.5972701
BTK,True,0.02685878416875861,1.3598449800229229,1.6822644
PLP1,True,2.3136530382356217,4.430848706140545,2.7364163
IL1RAPL2,True,1.0879483350811907,2.3844234122763877,2.829074
COL4A5,True,0.6777427257124957,2.1766733257810946,3.0590606
XACT,True,0.15041090521814549,2.6185029883652513,4.7076783
HTR2C,True,0.37080840251289904,2.845713252293426,5.4180994
DOCK11,True,0.45312076121178846,1.3856548856645923,1.7617735
IL13RA1,True,0.13591251139487195,1.8521980968669307,2.8657248
SOWAHD,True,0.0013135939442796205,1.2027087287141145,1.3045588
RPL39,True,0.4720607925079552,1.1757688899318897,1.2361702
LAMP2,True,0.9135407149618467,2.0726678287354807,2.250786
TENM1,True,0.7760545609652185,1.5065768907967516,1.611136
APLN,True,0.018522502233367658,1.1957517987431416,1.2878366
SASH3,True,0.022011569303790727,1.3856025506568788,1.7441775
ZDHHC9,True,0.32253374236413246,1.251603008859116,1.4260764
ELF4,True,0.014540485449157748,1.1705337762888626,1.2272204
ENOX2,True,0.5008403623972427,1.5910896483720283,2.2762299
FIRRE,True,0.10950974094179819,1.31013729082968,1.5627829
MBNL3,True,0.07107028434967481,1.3724594952993276,1.7125857
GPC3,True,0.02535630573749103,1.279821767568555,1.4899141
MIR503HG,True,0.023385991026046396,1.5186418873917227,2.0639617
SAGE1,True,0.0006437145546734418,1.3623575550975247,1.6883038
ZIC3,True,0.0023776020746657666,1.1588253326992888,1.199077
FGF13,True,0.9164920404534698,2.5836058196183704,3.1985455
ATP11C,True,0.2597945631239109,1.3706909708941994,1.7083347
SPANXA2-OT1,True,0.46010558382616407,1.3357700204843488,1.6368502
GABRE,True,0.009420750191926515,1.3556360338883622,1.6721474
BGN,True,0.03723985334036988,1.4997143524762901,2.018466
ARHGAP4,True,0.06876912059981988,1.2034581236368604,1.3063601
RPL10,True,0.7661607079835682,1.3230269457654573,1.2145265
GAB3,True,0.08168497653314565,1.6692728919570776,2.4260309
PCDH11Y,True,0.48795835555110534,1.7782966187959979,2.7450397
NLGN4Y,True,0.8709978322528827,1.509936008229428,1.206952
MT-ND1,True,1.861178412051809,2.8936621580052995,1.6164938
MT-ND2,True,1.831215916079726,3.0030545633729906,1.7648442
MT-CO1,True,2.134772708812889,3.0171425660137943,1.4630401
MT-ATP8,True,0.6492365098531221,1.5102437139902625,1.6190591
MT-ATP6,True,2.1980228778586497,3.204228073780386,1.7337611
MT-CO3,True,2.377145797139913,3.3046151972450266,1.2356569
MT-ND3,True,2.2001291797922327,3.3497758306687886,1.944375
MT-ND4L,True,0.6209446890702459,1.3700247162711572,1.316078
MT-ND4,True,1.9691334103278686,2.8765927434143,1.5933455
MT-ND5,True,0.9673281757320787,1.6853008712849031,1.5322434
MT-ND6,True,0.16544697475259743,1.1858264028493766,1.2639791
